9; Pluto --Hard--; 180312.20286974395
10; Pluto Relinquish --Hard--; 465294.87154606666
8; Poseidon --Hard--; 91977.79833006632
7; Raspberry Heart (English version) --Hard--; 101186.20879999985
8; Shades of Grey --Hard--; 80356.80618431354
7; STARS(Re-tuned by HAL)-DDR EDITION- --Hard--; 94351.66832826984
8; stealth --Hard--; 91186.44747252746
8; SUNKiSS DROP~Alison Side~ --Challenge--; 143638.8452380952
8; SUNKiSS DROP~jun Side~ --Challenge--; 143638.8452380952
8; SUNRISE(JASON NEVINS REMIX) --Hard--; 72366.80494390629
8; switch --Hard--; 88935.01095798299
9; TRIP MACHINE PhoeniX --Hard--; 209441.66566274507
10; TRIP MACHINE PhoeniX --Challenge--; 243085.78950274488
8; Trust -DanceDanceRevolution mix- --Hard--; 91594.24947428574
8; Two Months Off --Hard--; 100732.99555555552
9; Unreal --Hard--; 218381.26829268297
8; Uranus --Hard--; 126897.97710222195
10; Uranus --Challenge--; 183050.79314031714
7; Vem brincar --Hard--; 64768.33714285719
10; Venus --Hard--; 128207.42833832894
9; volcano --Hard--; 173099.34326490725
8; Votum stellarum -forest #25 DDR RMX- --Hard--; 122292.2281793942
8; Why not --Hard--; 111019.37777777777
8; CLUB TROPICANA --Hard--; 0
6; DON'T CLOCK ME --Hard--; 68966.19348571429
8; FREAKY --Hard--; 0
7; GET OFF --Hard--; 0
7; GET UP'N MOVE --Hard--; 0
8; HYSTERIA --Hard--; 117847.47339067623
7; I'M ALIVE --Hard--; 0
8; KUNG FU FIGHTING (MIAMI BOOTY MIX) --Hard--; 0
7; Let the beat hit em! --Hard--; 56562.34853801173
8; LOVE MACHINE --Hard--; 0
6; MY BABY MAMA --Hard--; 0
6; NONSTOP A --Hard--; 0
7; NONSTOP B --Hard--; 0
8; NONSTOP C --Hard--; 0
6; NONSTOP D --Hard--; 0
7; NONSTOP E --Hard--; 0
8; NONSTOP F --Hard--; 0
8; PARANOIA EVOLUTION --Hard--; 197020.3760671061
8; SAMBA DE JANEIRO --Hard--; 0
8; SUPER STAR --Hard--; 111298.54343150198
8; THAT'S THE WAY '98 --Hard--; 0
7; TOGETHER & FOREVER --Hard--; 0
8; CAN'T STOP FALLIN' IN LOVE --Hard--; 118683.35085538508
7; CELEBRATE NITE --Hard--; 116576.0601142858
7; DREAM A DREAM (MIAMI BOOTY MIX) --Hard--; 0
7; DRILL INSTRUCTOR (C-Jah Happy Mix) --Hard--; 0
9; DROP OUT --Hard--; 195386.8555424184
6; HIGH ENERGY (John '00' Fleming Remix) --Hard--; 0
7; I DON'T WANT TO MISS A THING (PLANET LUTION MIX) --Hard--; 0
5; I'M ALIVE --Hard--; 0
7; KISS ME (KCP REMIX) --Hard--; 0
7; Let the beat hit em! (BM IIDX version) --Hard--; 56577.7746330675
8; LOVE THIS FEELIN' --Hard--; 79875.22091258378
8; NONSTOP G --Hard--; 0
8; NONSTOP H --Hard--; 164917.69040620155
8; NONSTOP I --Hard--; 298984.46635959594
7; SEXY PLANET --Hard--; 102358.98296942329
